,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,Unnamed: 14,text
387,en,"Long Beach, CA",,,,_jujuKAKA,Thu Dec 28 16:26:43 +0000 2017,0,0,0,False,0,False,,"noob , correct 'm wrong : entire # crypto market looks like 's going massive eoy # pumpanddump # btc # bch # xrp # xvg # trx # cardano # iota"
388,en,"Charlotte, NC",,,,FilmmakerCrypto,Thu Dec 28 16:26:15 +0000 2017,1,0,0,False,0,False,,waiting trx grow . # hodl # cardano # cryptocurrency # tron # trx #
389,en,"St.Louis, MO",,,,shinds,Thu Dec 28 15:42:28 +0000 2017,0,0,0,False,0,False,,"liked @ youtube video https : //t.co/v6bko9arux buy cardano , ripple , & amp ; altcoins ! step step tutorial !"
390,en,"Minneapolis, MN",,,,magicbrad,Thu Dec 28 15:38:19 +0000 2017,0,0,0,False,0,False,,✨https : //t.co/ndmgxd5fqb✨ investing bitcoin btc litecoin ltc bitcoincash bch ripple xrp cardano monero ethereum miota https : //t.co/5ufj2w9k6j
391,en,"New Jersey, USA",,,,JohnCoviello1,Thu Dec 28 15:23:36 +0000 2017,0,0,1,False,0,False,,"vote favorite # cryptocurrency surpass # bitcoin , vote : https : //t.co/y24accdz7f # ripple # litecoin # bitcoincash # bitcoingold # cryptocurrencies # ethereum # eth # xrp # cardano # # bch # ltc # btc # digitalcurrency # iota # dash # money # miota # xem # bitcoincrash # zcash"
392,en,"Los Angeles, California",,,,apf99,Thu Dec 28 13:47:47 +0000 2017,0,0,0,False,0,False,,liked @ youtube video https : //t.co/1nocw4xei9 cardano interview | w/ charles hoskinson
393,en,"Sebring, Florida",,,,petergo99037185,Thu Dec 28 13:42:24 +0000 2017,0,0,0,False,0,False,,"crypto pyramids 5th 10th mkt cap litecoin ltc 248 7d -20 % cardano 0.37 -18 % iota miota 3.39 -33 % dash dash 1.02 -25 % xem 0.84 -10 % monero xmr 338 -14 % go together , ~ place hide ."
394,en,Caesars Palace,,,,DiviMonopoly,Thu Dec 28 13:34:25 +0000 2017,0,2,0,False,0,False,,added position $ # cardano pretty cheap price . good deal top 4 coin .
395,en,"Palm Beach County, Florida",,,,PBFreePress,Thu Dec 28 13:15:56 +0000 2017,0,0,0,False,0,False,,origin cardano – origin smart contract platforms – medium https : //t.co/rhqyxfxkkl
396,en,Hyped World,,,,scotlarock727,Thu Dec 28 10:57:30 +0000 2017,0,0,0,False,0,False,,"check hot video # enjoy top 12 coins 2018 : ripple ( $ xrp ) , verge ( $ xvg ) , cardano ( $ ) , ( ... https : //t.co/xphncdgccx via @ youtube # bcc # xrb # bnb # sky # xvg # cardano"
397,en,"New York, NY",,,,Investoryvideo,Thu Dec 28 10:28:06 +0000 2017,0,2,3,False,0,False,,cardano vs. bitcoin - # cardano # bitcoin # cryptocurrency # crypto # digitalcoin # ethereum https : //t.co/gow57gpxic
398,en,"San Francisco, CA",,,,JimLovelll,Thu Dec 28 09:34:12 +0000 2017,0,2,2,False,0,False,,2018 crypto-year ... ... .. # bch # ltc # dash # # iot # cardano # iota # ltc # eth # monero # xmr # bitcoin # ethereum # trx # tron # xlm # stellarlumens # btc # neo # litecoin # neocoin # cme # xrp # etc # coinbase # ripple # follow # comment # retweet
399,en,"San Francisco, USA",,,,changjieyang,Thu Dec 28 08:44:13 +0000 2017,0,0,0,False,0,False,,cardano interview | w/ charles hoskinson https : //t.co/ehoigyw7hx via @ youtube
400,en,"Denver, CO",,,,FzGuillen,Thu Dec 28 06:08:06 +0000 2017,0,0,0,False,0,True,,"1gms8sxheubc8sarpmmnaqwdfmnvy9gnbd thanks nick watching vids , know device hold coins ? like tron , cardano verge ? https : //t.co/vrczzif4aw"
401,en,"California, USA",,,,CyrptoNut,Thu Dec 28 05:07:17 +0000 2017,0,1,0,False,0,False,,"cardano $ 4h chart looking great , could try climb jump https : //t.co/avdcyztxfq"
402,en,Ocean,,,,CryptoAquarium,Thu Dec 28 05:02:02 +0000 2017,0,0,0,False,0,False,,vote favorite crypto 2018 ... 👉 https : //t.co/xvfon0mepw source : r/cardano published 2 hours ago $ $ crypto
403,en,"Orlando, FL",,,,aldeewolf,Thu Dec 28 05:01:28 +0000 2017,1,0,0,False,0,False,,good time buy # cardano # 's little dip ! https : //t.co/pc9db5db2g
404,en,Hyped World,,,,scotlarock727,Thu Dec 28 04:58:59 +0000 2017,0,0,0,False,0,False,,"love # cryptocurrency gain # knowlede # bitcoin # altcoins check # hottest # new video top 12 coins 2018 : ripple ( $ xrp ) , verge ( $ xvg ) , cardano ( $ ) , ( ... https : //t.co/xphncdgccx via @ youtube # bcc # xrb # bnb # sky # dnc # ripple # iota # dash : )"
405,en,Planet Earth 🌎,,,,cryptocurrentl1,Thu Dec 28 04:43:06 +0000 2017,0,1,0,False,0,True,,# cryptocurrency twitter 🔥🔥🔥 # cardano # ethereum https : //t.co/szwrbiw6bo
406,en,"Salem, OR",,,,LifeOfShain,Thu Dec 28 04:31:15 +0000 2017,0,0,0,False,0,False,,good article : cardano price analysis - promising lofty goals https : //t.co/otzdsjx1lt
407,en,Make It.,,,,briandordevic,Thu Dec 28 04:20:42 +0000 2017,0,0,1,False,0,True,,statement # cardano developer $ . let lambo memes begin . https : //t.co/b84gcxa6us
408,en,Ocean,,,,CryptoAquarium,Thu Dec 28 04:00:03 +0000 2017,0,0,0,False,0,False,,vote favorite crypto 2018 ... 👉 https : //t.co/xvfon0mepw source : r/cardano published hour ago $ $ crypto
409,en,"Montreal, Quebec",,,,smokakun,Thu Dec 28 03:54:11 +0000 2017,0,0,0,False,0,True,,'m f*cking stacking cardano ... https : //t.co/hcgzfqltrg
410,en,"Boulder, Colorado",United States,US,"[[[-109.060257, 36.992427], [-109.060257, 41.003445], [-102.041524, 41.003445], [-102.041524, 36.992427]]]",IOHK_Charles,Thu Dec 28 03:38:42 +0000 2017,13,46,120,False,0,False,,https : //t.co/vwteaal33h 'm going leave crypto cardano financial stack developing world . memes fud damned
411,en,"Dallas, TX",,,,JMSpeedy_,Thu Dec 28 03:20:58 +0000 2017,0,0,0,False,0,False,,"added video @ youtube playlist https : //t.co/wozdnbnu1t buy cardano , ripple , & amp ; altcoins ! step step tutorial !"
412,en,"Dallas, TX",,,,JMSpeedy_,Thu Dec 28 03:20:07 +0000 2017,0,0,0,False,0,False,,"liked @ youtube video https : //t.co/wozdnbnu1t buy cardano , ripple , & amp ; altcoins ! step step tutorial !"
413,en,Ocean,,,,CryptoAquarium,Thu Dec 28 03:04:04 +0000 2017,0,0,0,False,0,False,,origin cardano ( technical comparison ethereum ) ... 👉 https : //t.co/th4yrrhuyq source : r/cardano published hour ago $ $ crypto
414,en,Los Angeles,,,,Marcos_Gracia_F,Thu Dec 28 02:45:21 +0000 2017,0,0,0,False,0,False,,good opportunity ! ! # cardano invest cardano ( ) - research . sign binance and… https : //t.co/mhbukd7gmu
415,en,,,,,jmoBTCity,Thu Dec 28 00:33:03 +0000 2017,0,0,1,False,0,False,,future decentralized | @ charleshoskinson | tedxbermuda https : //t.co/ohvlynzda2 $ # cardano
416,en,Ocean,,,,CryptoAquarium,Thu Dec 28 00:32:02 +0000 2017,0,0,0,False,0,False,,cardano added https : //t.co/96gxqjvsje . welcome revex ... 👉 https : //t.co/i2wserlise source : r/cardano published hour ago $ $ crypto
417,en,"Las Vegas, NV",,,,Garrett_4_JESUS,Thu Dec 28 00:29:42 +0000 2017,0,0,1,False,0,False,,"hi everyone ! buy famous coins internet like - bitcoin , ripple , verge , tron , cardano etc etc click link , join , free ! start making money grace god https : //t.co/zyhipbwl1o"
418,en,"Las Vegas, NV",,,,Garrett_4_JESUS,Thu Dec 28 00:28:47 +0000 2017,0,0,0,False,0,False,,"hi everyone ! buy famous crypto coins internet like - ripple , verge , tron , cardano etc etc click link , join , free ! start making money grace god https : //t.co/zyhipbwl1o"
419,en,"Boulder, Colorado",United States,US,"[[[-105.190246, 39.957602], [-105.190246, 40.0237], [-105.070651, 40.0237], [-105.070651, 39.957602]]]",IOHK_Charles,Thu Dec 28 00:11:41 +0000 2017,2,4,34,False,0,False,,comprehensive writeup cardano 's tech https : //t.co/8xv6tvgkqj disagree strongly ouroboros section . real computer scientist protocol vlad
420,en,"Irving / Dallas, TX",,,,NealWalters,Thu Dec 28 00:02:31 +0000 2017,0,0,0,False,0,False,,liked @ youtube video https : //t.co/iiertvm191 cardano | $ | blockchain reimagined
421,en,Ocean,,,,CryptoAquarium,Thu Dec 28 00:02:03 +0000 2017,0,0,0,False,0,False,,cardano added https : //t.co/96gxqjvsje . welcome revex ... 👉 https : //t.co/i2wserlise source : r/cardano published 37 minutes ago $ $ crypto
422,en,"Fort Worth, TX",,,,Rolo929,Thu Dec 28 00:02:01 +0000 2017,0,1,0,False,0,False,,bitcoin mania : ➖➖ two weeks ago : fomo ( fear missing ) ⤴️ : foji ( fear joining ) 📊 # bitcoin # bitcoinfomo # market # digitalcurrency # cryptocurrency # bitcoinprice # bitcoinbubble # blockchain # bitcoincash # ripple # ethereum # litecoin # cardano # altcoins # crypto # btc https : //t.co/spqosvw64j
423,en,"Santa Barbara, CA",,,,VirtualCoinBlog,Wed Dec 27 23:58:27 +0000 2017,0,1,0,False,0,False,,india ’ bitcoin economy & amp ; cardano price analysis via @ bravenewcoin https : //t.co/frsypannw4 # bitcoin # litecoin
424,en,"San Francisco, CA",,,,dnnnewswire,Wed Dec 27 23:57:03 +0000 2017,0,0,0,False,0,False,,india ’ bitcoin economy & amp ; amp ; cardano price analysis - https : //t.co/aninwhihay ( via brave new coin )
425,en,"Colorado Springs, CO",,,,ragstorichesada,Wed Dec 27 23:41:09 +0000 2017,0,0,0,False,0,False,,"anyone looking next investment , would recommend reading # cardano . ’ disappointed . road map release 8 days ! # bitcoin # ltc # ethereum # verge #"
426,en,Ocean,,,,CryptoAquarium,Wed Dec 27 23:30:02 +0000 2017,0,0,0,False,0,False,,cardano added https : //t.co/96gxqjvsje . welcome revex ... 👉 https : //t.co/i2wserlise source : r/cardano published 7 minutes ago $ $ crypto
427,en,"San Francisco, CA",,,,cryptocubby,Wed Dec 27 22:48:44 +0000 2017,0,0,0,False,0,True,,curious cardano ? ? ? ? great write ... fantastic high potential judge ! https : //t.co/mjerdr3xoz
428,en,,,,,TrevorHanson,Wed Dec 27 22:28:18 +0000 2017,0,0,0,False,0,False,,liked @ youtube video https : //t.co/anp1fljtlr cardano interview | w/ charles hoskinson
429,en,,,,,TrevorHanson,Wed Dec 27 22:13:00 +0000 2017,0,0,0,False,0,False,,liked @ youtube video https : //t.co/exthnju96o cardano | next revolution blockchain ?
430,en,"New Jersey, USA",,,,JohnCoviello1,Wed Dec 27 22:07:45 +0000 2017,0,0,0,False,0,False,,looks like another # cryptocurrency crash may happen new year 's day ! https : //t.co/y24accdz7f # ripple # litecoin # bitcoincash # bitcoingold # cryptocurrencies # ethereum # eth # xrp # cardano # # bch # ltc # btc # digitalcurrency # iota # dash # money # miota # xem # bitcoincrash
431,en,"Long Beach, CA",,,,_jujuKAKA,Wed Dec 27 20:04:12 +0000 2017,0,1,0,False,0,False,,made great gains `` following train '' # trx ( x2 ) # xvg ( x10 ) n't continue gambling coins n't truly understand/believe . kept 500 ( incase ! ) moved profits dream team ! # iota # cardano # xlm
432,en,"Portland, OR",,,,CryptoDouggie,Wed Dec 27 19:55:29 +0000 2017,0,0,0,False,0,False,,"cardano $ $ 0.40 looks interesting . ema13/48 pinched together 're floating ichimoku cloud . macd looks ready , rsi deeply oversold . waiting 4h candles jump . https : //t.co/fn5badmdpq"
433,en,"New Jersey, USA",,,,JohnCoviello1,Wed Dec 27 19:39:11 +0000 2017,0,0,0,False,0,False,,"vote favorite # cryptocurrency surpass # bitcoin , vote : https : //t.co/y24accdz7f … # ripple # litecoin # bitcoincash # bitcoingold # cryptocurrencies # ethereum # eth # xrp # cardano # # bch # ltc # btc # digitalcurrency # iota # dash # money # miota # xem # bitcoincrash"
434,en,"Atlanta, GA",,,,Rich__Connect,Wed Dec 27 19:10:21 +0000 2017,1,0,2,False,0,False,,cardano taking right # # btc # doge https : //t.co/k4mdax5dln
435,en,"Chicago, IL",,,,Barchart,Wed Dec 27 19:00:01 +0000 2017,0,0,0,False,0,False,,cardano price analysis - promising lofty goals https : //t.co/jx6hrpzzbm @ bravenewcoin https : //t.co/bdd6xkfrnh
436,en,"Minneapolis, MN",,,,magicbrad,Wed Dec 27 18:51:27 +0000 2017,0,0,0,False,0,False,,crypto event bitcoin btc litecoin ltc bitcoincash bch ripple xrp cardano monero ethereum miota dash b2x e… https : //t.co/4axbhsu9wy
437,en,Hyped World,,,,scotlarock727,Wed Dec 27 18:14:52 +0000 2017,0,0,0,False,0,False,,"top 12 coins 2018 : ripple ( # xrp ) , verge ( # xvg ) , cardano ( # ) , ( # xem ) , eos ( # eos ) ! follow us @ sniperstube https : //t.co/gqugo37aei"
438,en,"New Jersey, USA",,,,JohnCoviello1,Wed Dec 27 16:51:23 +0000 2017,0,1,1,False,0,False,,another # cryptocurrency crash coming new year 's day ? https : //t.co/y24accdz7f … # ripple # litecoin # bitcoincash # bitcoingold # cryptocurrencies # ethereum # eth # xrp # cardano # # bch # ltc # btc # digitalcurrency # iota # dash # money # miota # xem # bitcoincrash
439,en,United States,,,,crypto_ches,Wed Dec 27 16:41:42 +0000 2017,0,1,0,False,0,False,,'m hodling $ like 's teddy bear 🐻 childhood . # cardano # cryptocurrency
440,en,,,,,TrevorHanson,Wed Dec 27 16:07:25 +0000 2017,0,0,0,False,0,False,,liked @ youtube video https : //t.co/yqmdcl7z38 cardano coin ( ) - could really ethereum killer ?
441,en,United States,,,,DannyTrieu2,Wed Dec 27 15:39:59 +0000 2017,0,0,0,False,0,False,,# cardano # @ $ 0.41 great buy ’ wan miss ride : )
442,en,United States,,,,keto4_life,Wed Dec 27 15:22:33 +0000 2017,0,0,2,False,0,True,,scam alert cardano/ada holders . see ! https : //t.co/7fivxgq0vu
443,en,"Miami, FL",,,,alacret,Wed Dec 27 15:11:20 +0000 2017,0,0,0,False,0,False,,# rt @ cobuild4geeks : rt iohk_charles : scam : https : //t.co/swtdeexl13 create wallet . money stolen
444,en,The Ether,,,,JazCrypto,Wed Dec 27 15:00:55 +0000 2017,0,0,0,False,0,False,,"’ still looking easy way buy ripple ( xrp ) cryptos ( altcoins ) available coinbase , following article : https : //t.co/nmmdi0ledj # xrp # coinbase # binance"
445,en,Verenigde Staten,,,,CryptoConor,Wed Dec 27 14:40:29 +0000 2017,0,0,0,False,0,False,,price # cardano $ : 0.420996 $ check coins world 's best exchange : https : //t.co/ndpppy7j7a $ ift $ alis $ $ ubq $ swift $ 2give $ ae $ storj $ tix $ lmc $ lkk $ emv $ hvn $ lbc $ blk $ vib $ taas $ xlm $ dope $ art $ tkn $ part $ ukg https : //t.co/td8rhvdxid
446,en,"Miami, FL",,,,cobuildlab,Wed Dec 27 14:18:29 +0000 2017,0,0,0,False,0,False,,rt iohk_charles : scam : https : //t.co/onmsuhqct7 create wallet . money stolen
447,en,"Boulder, Colorado",,,,IOHK_Charles,Wed Dec 27 13:50:49 +0000 2017,14,18,243,False,0,False,,scam : https : //t.co/bj1brwzekd create wallet . money stolen
448,en,"Lexington, KY",,,,CoinLaw,Wed Dec 27 12:39:05 +0000 2017,0,0,0,False,0,False,,https : //t.co/38o93bkbcy # blockchain - cardano price analysis - promising lofty goals https : //t.co/tsxjzfts7o # distributedledger https : //t.co/deeoyechpt
449,en,Ocean,,,,CryptoAquarium,Wed Dec 27 12:32:03 +0000 2017,0,0,0,False,0,False,,new cardano roadmap release 8 days ! thoughts ? ... 👉 https : //t.co/4bes2mrqei source : r/cardano published hour ago $ $ crypto
450,en,"New York, USA",,,,Numismatiques,Wed Dec 27 12:19:32 +0000 2017,0,0,0,False,0,False,,🤓 cryptocurrency blockchain geeks wanted says # linkedin # # litecoin # trx # cryptocurrency # blockchain # bitcoin # bitcoincash # xrp # cardano # ripple # ethereum # crypto # jobs # cryptojobs # blockchaintechnology # iota # dash # stellar # monero # blockchainjobs https : //t.co/cmamh2i7g3
451,en,"New York, USA",,,,Numismatiques,Wed Dec 27 12:11:19 +0000 2017,0,0,0,False,0,False,,"🤔 salt lending - risks high , would invest ? # # litecoin # trx # cryptocurrency # blockchain # bitcoin # bitcoincash # xrp # cardano # ripple # ethereum # crypto # cryptos # saltlending # blockchaintechnology # iota # dash # stellar # monero # banks https : //t.co/5qsqnifoyv"
452,en,Ocean,,,,CryptoAquarium,Wed Dec 27 12:00:03 +0000 2017,0,0,0,False,0,False,,new cardano roadmap release 8 days ! thoughts ? ... 👉 https : //t.co/4bes2mrqei source : r/cardano published 17 minutes ago $ $ crypto
453,en,"Los Angeles, CA",,,,AndyWilliamsCEO,Wed Dec 27 07:14:16 +0000 2017,0,0,0,False,0,False,,"hearing lot chat crypto recently ... acc , cardano , top picks apparently ! excited blockchain tech currency tho : )"
454,en,"San Francisco, CA",,,,judymSF,Wed Dec 27 07:07:39 +0000 2017,0,0,1,False,0,False,,still undecided buy . $ # cardano # https : //t.co/fw5kikczv6
455,en,"San Francisco, CA",,,,dnnnewswire,Wed Dec 27 07:00:02 +0000 2017,0,0,0,False,0,False,,cardano # price analysis - promising lofty goals » https : //t.co/akqtqsjwnx https : //t.co/gbhi7l4ew6 ( via brave new coin )
456,en,"Aspen, CO",,,,Cryptoreum,Wed Dec 27 06:59:57 +0000 2017,0,0,0,False,0,False,,cardano coins staying strong daedalus wallet .
457,en,World Wide Web,,,,crypto_fury,Wed Dec 27 06:44:05 +0000 2017,0,0,0,False,0,False,,# rssbit # news : cardano price analysis - promising lofty goals https : //t.co/lodahj390c https : //t.co/zutzgzg9up
458,en,United States,,,,DisruptiveMoney,Wed Dec 27 06:37:26 +0000 2017,0,0,1,False,0,False,,see # cardano # hit $ 1.00 2018 ? # cryptocurrency # bitcoin # altcoin
459,en,In Orbit ,,,,livebtctrade,Wed Dec 27 06:24:59 +0000 2017,0,2,0,False,0,False,,"going verge ( xvg ) ripple ( xrp ) , cardano ( ) 2018. let know thoughts coins"
460,en,"D.C., USA",,,,CarpeNoctom,Wed Dec 27 05:26:26 +0000 2017,8,22,92,False,0,False,,thoughts $ https : //t.co/8rqocwpfna
461,en,World Wide Web,,,,RssBit,Wed Dec 27 05:09:19 +0000 2017,0,0,0,False,0,False,,# bitcoin # news : `` cardano price analysis - promising lofty goals '' https : //t.co/io3bs87vgq
462,en,Cryptocredits Wallet,,,,Cryptocredit,Wed Dec 27 04:40:26 +0000 2017,0,0,0,False,0,False,,cardano price analysis - promising lofty goals » brave new coin # bitcoin # btc # eth # ltc # bch https : //t.co/hyh8pk2cvy
463,en,apache junction az,,,,dog3604,Wed Dec 27 04:18:25 +0000 2017,0,0,0,False,0,False,,"liked @ youtube video https : //t.co/hcus7ujw7a buy cardano , ripple , & amp ; altcoins ! step step tutorial !"
464,en,"San Francisco, CA",,,,Hacking_Crypto,Wed Dec 27 04:13:59 +0000 2017,0,0,0,False,0,False,,cardano roadmap future holds # ethereum $ eth $ btc https : //t.co/gojxmlfstp
465,en,"Santa Monica, CA",,,,TheProtocolTV,Wed Dec 27 03:36:00 +0000 2017,0,0,0,False,0,False,,cardano price analysis - promising lofty goals https : //t.co/wgtccwa1aq via @ bravenewcoin
466,en,"Marina del Rey, CA",,,,markjeffrey,Wed Dec 27 03:17:57 +0000 2017,0,2,0,False,0,False,,hearing chatter cardano platform n't wrapped head around / read whitepaper deeply yet . opinions hivemind dive ?
467,en,United States,,,,SatoshiBun,Wed Dec 27 03:13:02 +0000 2017,0,0,0,False,0,False,,cardano interview | w/ charles hoskinson https : //t.co/bo3g3vgnkz via @ youtube
468,en,"Holly Springs, NC",United States,US,"[[[-121.932378, 36.540748], [-121.932378, 36.564516], [-121.912765, 36.564516], [-121.912765, 36.540748]]]",bbhart_ca,Wed Dec 27 02:23:36 +0000 2017,0,0,0,False,0,False,,whoever wrote : ’ interesting really needs basic editing . https : //t.co/lw6fpcllqn ( ’ seem contact info anywhere ... 😕 )
469,en,"Boulder, Colorado",United States,US,"[[[-105.190246, 39.957602], [-105.190246, 40.0237], [-105.070651, 40.0237], [-105.070651, 39.957602]]]",IOHK_Charles,Wed Dec 27 01:59:41 +0000 2017,2,3,61,False,0,False,,really comprehensive writeup iohk cardano https : //t.co/hdkss2ckzv
470,en,"Houston, TX",,,,KEEP8REAL,Wed Dec 27 01:02:56 +0000 2017,0,0,0,False,0,False,,"liked @ youtube video https : //t.co/rigjn4eye9 cardano technical analysis ( ) : consolidation requires patience [ december , 2017 ]"
471,en,Lewisville,,,,steinjgoff,Wed Dec 27 00:31:33 +0000 2017,0,0,0,False,0,False,,verge vs ripple vs cardano vs tron ! best altcoins ? https : //t.co/rweezvevvq
472,en,"Atlanta, GA",,,,Rich__Connect,Wed Dec 27 00:23:13 +0000 2017,0,0,0,False,0,False,,cardano ! ! hodl hodl hodl # # btc # doge https : //t.co/nzk70s1xgs
