text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,
"If anybody wants to help me build my #Cardano  portfilio, I'd greatly appreciate it. @cardano #cryptocurrency #invest #betoninnovation https://t.co/LUNGqrvm60",en,"Utah, USA",,,,jc_invests,Tue Dec 12 00:26:46 +0000 2017,0,0,0,False,0,False,
RT! -&gt; The Rise of Cardano (ADA) – the Most Precisely Engineered Crypto https://t.co/M31wIUcDtM #crypto,en,"Hollywood, USA",,,,Chandra_Trauth,Mon Dec 11 23:47:16 +0000 2017,0,0,0,False,0,False,
"“Cardano looks positioned to become the Apple of blockchain platforms, but first, they need to make sure the market is ready.”

Wrote up a short #ADA summary, @cardanocom any thoughts or edits needed?

“Cryptos In 3 Mins — Cardano” https://t.co/Bb98DruTO2",en,United States,,,,setcoins,Mon Dec 11 22:57:30 +0000 2017,0,0,1,False,0,False,
"Cardano Comeback, ADA Style [Wor\u2026 $ADABTC https://t.co/8hCX45MSGm",en,"Chicago, IL",,,,TradingViewBot,Mon Dec 11 22:31:37 +0000 2017,0,0,0,False,0,False,
"Signs of a maturing industry &amp; possible near-future leader? Or an overreaching blockchain &amp; smart contract platform? 

#blockchain #Cardano
“Cryptos In 3 Mins — Cardano”  https://t.co/xLVDuM0A5r",en,United States,,,,setcoins,Mon Dec 11 20:05:42 +0000 2017,0,0,1,False,0,False,
Nice hot steaming cup (and handl\u2026 $ADABTC https://t.co/2sjs78rQjS,en,"Chicago, IL",,,,TradingViewBot,Mon Dec 11 18:36:38 +0000 2017,0,0,0,False,0,False,
I liked a @YouTube video https://t.co/KrboG8l4vt Cardano (ADA coin) in a Nutshell,en,USA,,,,GrowthOp,Mon Dec 11 16:42:07 +0000 2017,0,0,0,False,0,False,
"Is this an Ethereum killer🔫? Our review of @CardanoStiftung , the smart contracts blockchain project from @IOHK_Charles and the rest of @InputOutputHK https://t.co/2HhQpSnRWr cc @cardanocom #Cardano https://t.co/58PhZeDSba",en,United States,,,,CoinReviewsIO,Mon Dec 11 16:35:22 +0000 2017,0,2,30,False,0,False,
Exploring the History and Rise of Cardano #Bitcoin #BTC #ETH #BCC #BCG https://t.co/eP8HbGz8Cu,en,Cryptocredits Wallet,,,,Cryptocredit,Mon Dec 11 16:28:06 +0000 2017,0,0,0,False,0,False,
Exploring the History and Rise of Cardano https://t.co/SJ6WqqCugE https://t.co/KrXpcwJONo,en,London,,,,CryptoSlate,Mon Dec 11 16:18:54 +0000 2017,0,0,2,False,0,False,
RT! -&gt; Cardano (ADA) – Redefining what an ICO is by 2030 https://t.co/nANGTowDzH #crypto,en,"Hollywood, USA",,,,Chandra_Trauth,Mon Dec 11 16:12:35 +0000 2017,0,0,0,False,0,False,
ADA CARDANO BTC HOURLY $ADABTC https://t.co/SUbbqkjJuR,en,"Chicago, IL",,,,TradingViewBot,Mon Dec 11 15:47:29 +0000 2017,0,0,0,False,0,False,
Things you must read about Cardano (ADA) before you invest #Bitcoin #BTC #ETH #BCC #BCG https://t.co/YjRSHcg0vX,en,Cryptocredits Wallet,,,,Cryptocredit,Mon Dec 11 14:26:26 +0000 2017,0,0,0,False,0,False,
Things you must read about #Cardano #ADA before you invest https://t.co/OaARuYVuOZ via @forexnewsnow,en,United States - Sydney,,,,GenBrandX,Mon Dec 11 13:11:11 +0000 2017,0,0,0,False,0,False,
Cardano (ADA coin) in a Nutshell https://t.co/Il4gfJaRzy,en,,,,,boxmining,Mon Dec 11 12:55:22 +0000 2017,0,0,0,False,0,False,
RT! -&gt; Things you must read about Cardano (ADA) before you invest https://t.co/Yu3HWQorU7 #crypto,en,"Hollywood, USA",,,,Chandra_Trauth,Mon Dec 11 12:32:25 +0000 2017,0,0,0,False,0,False,
Cardano in a Nutshell: https://t.co/DUD6M8YM0L via @YouTube,en,,,,,boxmining,Mon Dec 11 12:13:30 +0000 2017,0,0,4,False,0,False,
"#CARDANO: Worth your #investment?
https://t.co/GXCxzJP6UT @CardanoStiftung #cryptography #crypto #fintech #IoT #ADA #daedalus #ouroboros",en,"San Diego, CA",,,,BColwell_Invest,Mon Dec 11 12:02:23 +0000 2017,0,0,0,False,0,False,
From the archive: Cardano launches Ada on Binance exchange https://t.co/nQla4YhSU6 #banklesstimes,en,Castlegar,,,,BanklessTimes,Mon Dec 11 10:00:08 +0000 2017,0,0,0,False,0,False,
"BTC is Outdated Tech!
https://t.co/vhovLotb6C",en,"Henderson, NV",,,,ezrKramer,Mon Dec 11 01:58:58 +0000 2017,0,0,0,False,0,False,
"RT @InputOutputHK: Cardano is developing a smart contract platform which seeks to...

👉 https://t.co/uUwykiGEY8

Source: @CardanoStiftung

Published  an hour ago
$ADA $Crypto",en,Ocean,,,,CryptoAquarium,Sun Dec 10 21:32:03 +0000 2017,0,0,0,False,0,False,
My answer to Is Cardano going to make the current generation of cryptos obsolete? https://t.co/qFOw7bBMrU,en,"Los Angeles, CA",,,,leadingdate,Sun Dec 10 17:25:24 +0000 2017,0,0,0,False,0,False,
I liked a @YouTube video https://t.co/KRETwzb4D8 Will CARDANO Go OVER $1 In 2018!? (Technical Analysis Price Prediction),en,,,,,parallelarthur,Sun Dec 10 15:32:27 +0000 2017,0,0,0,False,0,False,
A must watch! #ada #CARDANO https://t.co/w5qL74utbi,en,"Miami, FL",,,,BeboSnipez,Sun Dec 10 15:20:03 +0000 2017,0,0,0,False,0,True,
Still in buying A Cardano.  $ADABTC https://t.co/1Z62HAoyOp,en,"Chicago, IL",,,,TradingViewBot,Sun Dec 10 06:51:57 +0000 2017,0,0,0,False,0,False,
"The cryptokitties have saturated the network of ethereum, the kittens are now the new drug.

#Ethereum #cryptokitties #eth #Bitcoin #btc #IOTA #litecoin #dash #nem #cardano #eos #populous #Monero https://t.co/I6kwXyBSvZ",en,Laniakea,,,,asdf_coin,Sun Dec 10 03:31:52 +0000 2017,0,1,2,False,0,False,
What is Cardano? | Beginner's Guide #Bitcoin #BTC #ETH #BCC #BCG https://t.co/BaAag26zw1,en,Cryptocredits Wallet,,,,Cryptocredit,Sat Dec 09 20:23:51 +0000 2017,0,0,0,False,0,False,
"#19 Tangle-There are both Blockchain and Tangle. Understand enough that Tangke could replace BC. Know BC uses a HUGE amount of energy. Iota and Cardano seem to be the way to go. There are others. I’ll keep you posted. There are other niches I like, I’ll mention those also",en,"Chicago, IL",,,,cryptocoinmom,Sat Dec 09 17:56:03 +0000 2017,0,0,0,False,0,False,
#cardano is on the run! Let’s see if we can get a new all time high today!!! #ethereum #iota #ada #litecoin #nem,en,"Colorado Springs, CO",,,,ragstorichesada,Sat Dec 09 16:14:52 +0000 2017,0,0,0,False,0,False,
#Cardano #ADA (one of my personal favs) is up nearly %7 this hour. Anyone else feel like a nice pump coming on? They are long overdue for some action,en,"Missouri, USA",,,,BreakingCrypt,Sat Dec 09 16:11:08 +0000 2017,0,3,1,False,0,False,
"News

BinaryCoin says to stop buying kittens, since the Ethereum network is saturated and they have not been able to send the coins.

#BinaryCoin #HomeBlockCoin #Ethconnect  #polynetwork #Atroxcoin #davorcoin #ucoincash #lending #btc #bitcoin #ethereum #eth #iota #dash #cardano https://t.co/NmlB3mkJdx",en,Laniakea,,,,asdf_coin,Sat Dec 09 09:14:30 +0000 2017,0,0,2,False,0,False,
"If you'd like to learn about cryptocurrencies and the environment surrounding it, watch this unlisted video from @IOHK_Charles, one of the master minds behind the Cardano and Ethereum projects $ADA #ADA $BTC #BTC $ETH #ETH #cryptocurrency 
https://t.co/CrEYBNDcFl",en,"Georgia, USA",,,,Almanzar_Oscar,Sat Dec 09 06:23:11 +0000 2017,0,0,0,False,0,False,
400% Gains in a Week: Mysterious Cardano Token Skyrockets to Billions https://t.co/llQwAKM3TK,en,"Petaling Jaya, Selangor",,,,KindKongness,Sat Dec 09 06:07:03 +0000 2017,0,0,0,False,0,False,
"Made nice on that #Cardano when it was up 21% against #Bitcoin. #Ada $Ada
#Cryptocurrencies",en,"Carbondale, IL",,,,ThomasPepperz,Sat Dec 09 03:52:21 +0000 2017,0,1,0,False,0,False,
"Electroneum to the moon 🌑 

#electroneum #altcoin #bitcoin #investment #investor #money #investing #Vr #Blockchain #Iota #Cardano #bitcoins #fintech #technology #Tech #Cool #ETN #Ether #technews #Tech #news #Ai #mining #Wallets #Wallet #Gaming #Ar https://t.co/fcIdXmRdMH",en,Miami Silicon Valley,,,,Sanemavcil,Sat Dec 09 01:15:20 +0000 2017,1,4,9,False,0,False,
Cardano: Coin Review https://t.co/kOVnEe9xDR via @CoinFomo,en,"Avalon, CA",,,,SatoshiPromoter,Sat Dec 09 00:58:27 +0000 2017,0,0,1,False,0,False,
buying more #Cardano today!,en,Las Vegas,,,,Jorjazz,Fri Dec 08 19:31:41 +0000 2017,0,0,0,False,0,False,
Don't miss out on the best crypto technology out there. Buy Cardano (ADA) 📈🚀🌙,en,"California, USA",,,,DeMaci_Poker,Fri Dec 08 19:00:42 +0000 2017,0,4,0,False,0,False,
"ADA!! Cardano Coin! Its a beast coin, look for a 2-3x in the coming months. Great coin with a strong team looking to the future. CARDANO TO THE MOON! @crypto20x",en,"Deauville, France",,,,LordGoodrich,Fri Dec 08 18:42:23 +0000 2017,0,0,1,False,0,False,
cardano we're waitingggg,en,Jupiter ♃,,,,brndnvncnt,Fri Dec 08 17:29:45 +0000 2017,1,1,0,False,0,False,
so many of these coins have multi billion-dollar market caps with no field-tested products or even a prototype lol. cardano in the top 10 and all it has is a roadmap,en,ga,,,,Wamzy_,Fri Dec 08 15:51:18 +0000 2017,0,0,0,False,0,False,
Cardano Foundation and Z/Yen jointly partner on Distributed Futures https://t.co/tMDpDphPLM,en,"Boulder, Colorado",United States,US,"[[[-109.060257, 36.992427], [-109.060257, 41.003445], [-102.041524, 41.003445], [-102.041524, 36.992427]]]",IOHK_Charles,Fri Dec 08 14:37:15 +0000 2017,0,3,16,False,0,False,
"#Bismuth Releases 4.2.1.4 update #BIS 
#Cardano Dev update #ADA
#Po.et soon #trading on #oexcom #exchange #POE
#Asch Dev update #xas
#Komodo Release their #BarterDEX Simple App 0.7.3-beta #kmd
#Waves release their updated #mainnet and testnet V0.8.7

https://t.co/Tt69EcLHwI https://t.co/XHN38AeQP7",en,"Melbourne, Victoria",,,,CoinTradingNews,Fri Dec 08 14:10:01 +0000 2017,0,1,1,False,0,False,
$ADA #Cardano dipping to major long term support now between 679sat and 598sat. Buyers for the long haul will be reloading here after the large pump and likely will be focusing on targets back at those highs around 1500sat. https://t.co/3VbKWWq5uo,en,"Michigan, USA",,,,SlingshotFuture,Fri Dec 08 13:52:17 +0000 2017,0,0,1,False,0,False,
"What attracts me to invest 10k+ or more into a #cryptocurrency ? An amazing dev team, a #cryptocommunity , and a well-written roadmap #cardanocoin #Cardano https://t.co/rQrTXRWiMr",en,"Carbondale, IL",,,,ThomasPepperz,Fri Dec 08 12:47:57 +0000 2017,0,0,1,False,0,True,
From the archive: Cardano launches Ada on Binance exchange https://t.co/nQla4Y0hvw #banklesstimes,en,Castlegar,,,,BanklessTimes,Fri Dec 08 05:49:47 +0000 2017,0,0,0,False,0,False,
"Well since everyone made a ton of money on bitcoin today, I have a feeling it will be alt season soon. So check out Cardano (ADA)

BTC-ADA $ADA https://t.co/9eium6zBWQ #ADA via @bittrexexchange

*Note I do hold some ada",en,United States,,,,CHodler30,Fri Dec 08 04:38:34 +0000 2017,0,1,0,False,0,False,
"LIU retook the lead for a second but then Cardaño-Hillary with the steal, layup, and Mason up 68-67",en,"Fairfax, VA",,,,MasonFanatic,Fri Dec 08 01:59:01 +0000 2017,0,0,0,False,0,False,
"Nicole Cardano-Hillary layup with 10 seconds left sends George Mason into OT tied at 61 with LIU. Patriots blew a 14-point 4th Q lead, and for the game are 14-29 from the free throw line.",en,Virginia,,,,Ladyswish,Fri Dec 08 01:50:45 +0000 2017,0,0,0,False,0,False,
Nicole Cardaño-Hillary layup with 11 seconds left to tie! @MasonWBB going to OVERTIME,en,"Fairfax, VA",,,,MasonFanatic,Fri Dec 08 01:49:52 +0000 2017,0,0,0,False,0,False,
Cardaño-Hillary to the basket and she'll shoot 2 to tie.,en,"Fairfax, VA",,,,MasonFanatic,Fri Dec 08 01:47:36 +0000 2017,0,0,0,False,0,False,
"Mason WBB up 46-32 late 3Q. Cardaño-Hillary with 14 points, Butler 12 and 10 rebounds.",en,"Fairfax, VA",,,,MasonFanatic,Fri Dec 08 01:17:21 +0000 2017,0,0,0,False,0,False,
"Cardano $ADA crossed 10-day low (0.00000635 BTC, 24.02% change). #turtlessell https://t.co/yahyu0ymI8",en,"San Francisco, CA",,,,GetCoinAlerts,Fri Dec 08 00:11:09 +0000 2017,0,0,0,False,0,True,
What Alt-Coins should I buy? $TenX $IOTA $EMC2 $Cardano https://t.co/HyeLrnFkjv,en,Raleigh NC,,,,jakestpeter,Thu Dec 07 21:57:44 +0000 2017,0,0,0,False,0,False,
"I added a video to a @YouTube playlist https://t.co/HyeLrnFkjv What Alt Coins Should I Buy? BitCoin, TenX, IOTA, EMC2, Cardano and",en,Raleigh NC,,,,jakestpeter,Thu Dec 07 21:57:41 +0000 2017,0,0,0,False,0,False,
📹 How To Buy CARDANO and IOTA with Binance without paying Coinbase Fees. https://t.co/vkMBdGjXht,en,"Los Angeles, CA",,,,leadingdate,Thu Dec 07 21:53:20 +0000 2017,0,0,0,False,0,False,
Check out our NEW Video Explaining Bitcoin Futures! #bitcoin #cryptonews #bitcoinfutures #cme #nasdaq #bitcoinETF #coin #winklevoss #bubble #cryptocurrency #money #invest #investing #futures #ethereum #Neo #lisk #cardano #tezos - https://t.co/b7VFpmMch1,en,United States,,,,CryptoLiveLeak,Thu Dec 07 20:30:17 +0000 2017,0,0,0,False,0,False,
"Cardano Price Surges Ahead of Roadmap Release, But Investors Fear a Dump https://t.co/JUqBJF6WDf",en,USA,,,,CoinLook,Thu Dec 07 20:30:01 +0000 2017,0,0,0,False,0,False,
What Is Cardano? | BTCMANAGER #Bitcoin #BTC #ETH #BCC #BCG https://t.co/jaXjgZz6Vt,en,Cryptocredits Wallet,,,,Cryptocredit,Thu Dec 07 19:15:51 +0000 2017,0,0,0,False,0,False,
"The community has setup a Cardano Telegram Group 
https://t.co/yaIF3PwPaJ",en,"Boulder, Colorado",,,,IOHK_Charles,Thu Dec 07 18:31:31 +0000 2017,2,8,19,False,0,False,
Cardano Gives up Recent Gains - 12-7-2017 $ADABTC https://t.co/MUrQnBaVCd,en,"Chicago, IL",,,,TradingViewBot,Thu Dec 07 16:49:38 +0000 2017,0,0,0,False,0,False,
I liked a @YouTube video https://t.co/FpWNr2Nyvl Buy IOTA- Buy Cardano - Buy EThereum? 2018 Blockchain and Tangle Ledger Moon,en,Raleigh NC,,,,jakestpeter,Thu Dec 07 16:15:33 +0000 2017,0,0,0,False,0,False,
What Is Cardano? https://t.co/dByno0mEVp #Cardano,en,United States,,,,cryptobit_news,Thu Dec 07 16:10:54 +0000 2017,0,0,0,False,0,False,
"BITCOIN CRASH 🔥💨 otw

#Bitcoin #Market #Stocks #DigitalCurrency #CryptoCurrency #BitcoinPrice #bitcoinbubble #Blockchain #Bitcoincash #Dash #IOTA #Ethereum #Litecoin #Cardano #Altcoins #Crypto #BTC https://t.co/9HiWNJbTLx",en,New York City,,,,HonestAbeNotPC,Thu Dec 07 15:43:01 +0000 2017,0,0,2,False,0,True,
I added a video to a @YouTube playlist https://t.co/2RPyE6ZP5Q Buy IOTA- Buy Cardano - Buy EThereum? 2018 Blockchain and Tangle Ledger,en,new york,,,,marcogomes4,Thu Dec 07 14:10:36 +0000 2017,0,0,0,False,0,False,
"Crypto-currency’s speculative value volatility will continue until there’s increased adoption anchored on global societal usage for trading goods and services, and efficient near cost-neutral interoperability with fiat currencies. #Bitcoin #Cardano #Stellar #CryptoCurrency",en,"Denver, CO",United States,US,"[[[-105.109815, 39.614151], [-105.109815, 39.812975], [-104.734372, 39.812975], [-104.734372, 39.614151]]]",ThomasCaffrey,Thu Dec 07 13:51:53 +0000 2017,0,1,0,False,0,False,
A committed community of supporters is essential for the success of any #cryptocurrency #Cardano #Ada $ADA https://t.co/bISUKaQoMw,en,"Carbondale, IL",,,,ThomasPepperz,Thu Dec 07 08:02:51 +0000 2017,0,1,2,False,0,True,
Cardano looking for new wave for Uptrend $ADABTC https://t.co/1YC3VHWURV,en,"Chicago, IL",,,,TradingViewBot,Thu Dec 07 04:35:45 +0000 2017,0,0,0,False,0,False,
"We need more academic support and voice in crypto. Cardano is a step in the right direction.
https://t.co/XNUV8sTLD9",en,San Francisco,,,,mattrasto,Thu Dec 07 04:13:02 +0000 2017,0,0,0,False,0,False,
"Cardano Cardano Cardano, going to the moon",en,United States,,,,LeftCenterRigh1,Thu Dec 07 01:51:22 +0000 2017,0,0,0,False,0,False,
Coders Beware: Licensing Issues Abound for Ether Apps - CoinDesk @IOHK_Charles - Cardano to REPLACE Ethereum over over security protocols and hacks. #Cardano3rdGenCrypto  https://t.co/I4WYacEsw1,en,"Los Angeles, CA",,,,RonRizzoFishizo,Thu Dec 07 01:04:15 +0000 2017,0,0,0,False,0,False,
"Once I Can Buy #Cardano Merch With #Bitcoin #BTC I Will do so 
Does Anyone Else Agree @cardanocom ?!",en,"Valparaiso, IN",,,,Crypto_Keano,Wed Dec 06 21:32:39 +0000 2017,0,0,0,False,0,False,
"Buy Ethereum, IOTA and Cardano? https://t.co/woUkdFwOga",en,United States,,,,US_News_24h,Wed Dec 06 21:00:08 +0000 2017,0,0,0,False,0,False,
Cardano ADA - Potential entry point $ADABTC https://t.co/oRu5YffJF5,en,"Chicago, IL",,,,TradingViewBot,Wed Dec 06 20:30:29 +0000 2017,0,0,0,False,0,False,
"If you missed the train with IOTA, I would buy CARDANO, this crypto has huge potential for money. How to buy it in this video and its description. https://t.co/HYGtsN9pBi",en,"Los Angeles, CA",,,,leadingdate,Wed Dec 06 20:29:20 +0000 2017,0,0,1,False,0,False,
"Includes a feature on 🐊⚽️'s 2⃣-time All-SEC defender Kristen Cardano❗️

Check it out at 3:30 p.m. ET

#WeChomp

@kris_kris29 https://t.co/Cuw4YSTXXN",en,"Gainesville, Florida",,,,GatorsSoccer,Wed Dec 06 19:55:06 +0000 2017,0,0,0,False,0,True,
This afternoon you can see my feature on @GatorsSoccer's Kristen Cardano! 🎥⚽️🐊 #GoGators https://t.co/mpg0PZN5Hb,en,"Gainesville, FL",,,,Shelby_Granath,Wed Dec 06 19:54:38 +0000 2017,0,0,0,False,0,True,
My answer to How can I buy Ada (Cardano)? https://t.co/v3rV5X6XL5,en,"Los Angeles, CA",,,,leadingdate,Wed Dec 06 19:51:11 +0000 2017,0,0,0,False,0,False,
How To Buy CARDANO and IOTA with Binance without paying Coinbase Fees. - If you missed the train with... https://t.co/3cXoGWQOzg,en,"Los Angeles, CA",,,,leadingdate,Wed Dec 06 19:45:21 +0000 2017,0,0,0,False,0,False,
"Cardano coin or (ADA) is just wanting to run, I think it is about to grow some wings shortly, it is too good of a coin not to, do your DD on this one! @Cardano_ @CardanoStiftung @cardanocom",en,"Florida, USA",United States,US,"[[[-87.634643, 24.396308], [-87.634643, 31.001056], [-79.974307, 31.001056], [-79.974307, 24.396308]]]",mrmarkcameron,Wed Dec 06 18:05:06 +0000 2017,0,0,0,False,0,False,
Cardano (ADA) Price Prediction 2018: Little-Known Cryptocurrency with Triple-Digit Gains - https://t.co/86EHG5i2pF via @PConfidential,en,,,,,jkbowman,Wed Dec 06 17:40:10 +0000 2017,0,0,0,False,0,False,
"PetroDollar XPD MASSIVE PUMP!?!?! Diversifying in interesteing projects: EOS, IOTA, CARDANO or ADA.
https://t.co/EcnlHlMBQn",en,San Francisco,,,,Cryptoid9,Wed Dec 06 17:30:19 +0000 2017,0,0,0,False,0,False,
Awesome! #Bitcoin #Cardano #BTC #ADA https://t.co/7RrKjdsOWj,en,,,,,LaviLev,Wed Dec 06 17:16:40 +0000 2017,0,0,0,False,0,True,
Excellent time to take a l\u2026 $ADAETH https://t.co/dZVucwqI2g,en,"Chicago, IL",,,,TradingViewBot,Wed Dec 06 16:40:42 +0000 2017,0,0,0,False,0,False,
"Current #cryptocurrency holdings: 

@litecoin 
@ethereumproject 
@ripple 
@Cardano_ 
@stellarorg 
@ethstatus

Stay tuned for a blog post about my thoughts and a getting started guide on this very dynamic space.",en,"Nashua, NH",,,,3upgolf,Wed Dec 06 16:07:01 +0000 2017,0,0,0,False,0,False,
"Cardano (ADA) Price Prediction 2018: Little-Known Cryptocurrency with Triple-Digit Gains...

👉 https://t.co/LRc5aGLgjn

Source: https://t.co/0K5Z30AFPT

Published  44 minutes ago
$ADA $XEM $NEO $Crypto",en,Ocean,,,,CryptoAquarium,Wed Dec 06 16:04:04 +0000 2017,0,0,0,False,0,False,
Cardano: Coin Review https://t.co/9StunwUoUU via @CoinFomo,en,,,,,firelyte,Wed Dec 06 15:23:07 +0000 2017,0,0,0,False,0,False,
Cardano (ADA) Price Prediction 2018: Cryptocurrency With Triple-Digit Upside #Bitcoin #BTC #ETH #BCC #BCG,en,Cryptocredits Wallet,,,,Cryptocredit,Wed Dec 06 15:22:13 +0000 2017,0,0,0,False,0,False,
"#STORJ Partnership - Intergration with #Doc.ai to Help Decentralize and Secure Medical Data

#Cardano Foundation picked Z/Yen Group’s Distributed #Futures practice as a research partner on #Blockchain applications #ada

#Lisk Developer update #lsk 

https://t.co/Tt69EcLHwI https://t.co/9chQiSRgeL",en,"Melbourne, Victoria",,,,CoinTradingNews,Wed Dec 06 13:50:51 +0000 2017,1,0,0,False,0,False,
